"hist","proj","run","rcp","gcm","cutoff"
0.0869565217391304,0.954545454545455,"end century","RCP8.5","CCSM4",">8 m"
0.0869565217391304,0.714285714285714,"mid century","RCP8.5","CCSM4",">9 m"
0.0869565217391304,0.909090909090909,"end century","RCP8.5","CCSM4",">9 m"
0,0.380952380952381,"mid century","RCP8.5","CCSM4",">10 m"
0,0.818181818181818,"end century","RCP8.5","CCSM4",">10 m"
0.434782608695652,0.523809523809524,"mid century","RCP2.6","BNU-ESM",">6 m"
0.434782608695652,0.545454545454545,"end century","RCP2.6","BNU-ESM",">6 m"
0.217391304347826,0.380952380952381,"mid century","RCP2.6","BNU-ESM",">7 m"
0.217391304347826,0.454545454545455,"end century","RCP2.6","BNU-ESM",">7 m"
0.0869565217391304,0.285714285714286,"mid century","RCP2.6","BNU-ESM",">8 m"
0.0869565217391304,0.363636363636364,"end century","RCP2.6","BNU-ESM",">8 m"
0,0.19047619047619,"mid century","RCP2.6","BNU-ESM",">9 m"
0,0.227272727272727,"end century","RCP2.6","BNU-ESM",">9 m"
0,0,"mid century","RCP2.6","BNU-ESM",">10 m"
0,0.0909090909090909,"end century","RCP2.6","BNU-ESM",">10 m"
0.434782608695652,0.904761904761905,"mid century","RCP4.5","BNU-ESM",">6 m"
0.434782608695652,0.909090909090909,"end century","RCP4.5","BNU-ESM",">6 m"
0.260869565217391,0.857142857142857,"mid century","RCP4.5","BNU-ESM",">7 m"
0.260869565217391,0.818181818181818,"end century","RCP4.5","BNU-ESM",">7 m"
0.130434782608696,0.761904761904762,"mid century","RCP4.5","BNU-ESM",">8 m"
0.130434782608696,0.772727272727273,"end century","RCP4.5","BNU-ESM",">8 m"
0.0434782608695652,0.619047619047619,"mid century","RCP4.5","BNU-ESM",">9 m"
0.0434782608695652,0.727272727272727,"end century","RCP4.5","BNU-ESM",">9 m"
0,0.380952380952381,"mid century","RCP4.5","BNU-ESM",">10 m"
0,0.454545454545455,"end century","RCP4.5","BNU-ESM",">10 m"
0.391304347826087,0.904761904761905,"mid century","RCP8.5","BNU-ESM",">6 m"
0.391304347826087,0.954545454545455,"end century","RCP8.5","BNU-ESM",">6 m"
0.217391304347826,0.857142857142857,"mid century","RCP8.5","BNU-ESM",">7 m"
0.217391304347826,0.909090909090909,"end century","RCP8.5","BNU-ESM",">7 m"
0.0434782608695652,0.80952380952381,"mid century","RCP8.5","BNU-ESM",">8 m"
0.0434782608695652,0.909090909090909,"end century","RCP8.5","BNU-ESM",">8 m"
0.0434782608695652,0.619047619047619,"mid century","RCP8.5","BNU-ESM",">9 m"
0.0434782608695652,0.909090909090909,"end century","RCP8.5","BNU-ESM",">9 m"
0.0434782608695652,0.380952380952381,"mid century","RCP8.5","BNU-ESM",">10 m"
0.0434782608695652,0.863636363636364,"end century","RCP8.5","BNU-ESM",">10 m"
0.363636363636364,0.863636363636364,"mid century","RCP4.5","EC-EARTH",">6 m"
0.363636363636364,0.909090909090909,"end century","RCP4.5","EC-EARTH",">6 m"
0.318181818181818,0.818181818181818,"mid century","RCP4.5","EC-EARTH",">7 m"
0.318181818181818,0.772727272727273,"end century","RCP4.5","EC-EARTH",">7 m"
0.227272727272727,0.681818181818182,"mid century","RCP4.5","EC-EARTH",">8 m"
0.227272727272727,0.681818181818182,"end century","RCP4.5","EC-EARTH",">8 m"
0.0909090909090909,0.409090909090909,"mid century","RCP4.5","EC-EARTH",">9 m"
0.0909090909090909,0.5,"end century","RCP4.5","EC-EARTH",">9 m"
0,0.272727272727273,"mid century","RCP4.5","EC-EARTH",">10 m"
0,0.409090909090909,"end century","RCP4.5","EC-EARTH",">10 m"
0.409090909090909,0.909090909090909,"mid century","RCP8.5","EC-EARTH",">6 m"
0.409090909090909,0.954545454545455,"end century","RCP8.5","EC-EARTH",">6 m"
0.272727272727273,0.909090909090909,"mid century","RCP8.5","EC-EARTH",">7 m"
0.272727272727273,0.954545454545455,"end century","RCP8.5","EC-EARTH",">7 m"
0.136363636363636,0.727272727272727,"mid century","RCP8.5","EC-EARTH",">8 m"
0.136363636363636,0.954545454545455,"end century","RCP8.5","EC-EARTH",">8 m"
0.0454545454545455,0.681818181818182,"mid century","RCP8.5","EC-EARTH",">9 m"
0.0454545454545455,0.954545454545455,"end century","RCP8.5","EC-EARTH",">9 m"
0.0454545454545455,0.363636363636364,"mid century","RCP8.5","EC-EARTH",">10 m"
0.0454545454545455,0.909090909090909,"end century","RCP8.5","EC-EARTH",">10 m"
